title,value
TIPOFF: These teams seek NCAA bids they didn't get last year,1
New York Knicks hold on for 121-112 win over Detroit Pistons,1
"Reeves, Fredrick lead No. 4 Kentucky past Duquesne 77-52",1
"Gobert out for Wolves, placed in health and safety protocols",1
College hoops to play on Election Day after NCAA rule change,1
March Madness a bedrock in ever-changing college landscape,1
Louisville escapes major sanctions in hoops bribery case,1
Marin Athletic Hall of Fame: Michelle Santino Isaak,1
Nike splits with Kyrie Irving amid antisemitism fallout,1
University of Kansas imposes four-game suspension on head basketball coach Bill Self,1
Transfer portal causing ripple effecting hoops recruiting,1
Miles' late 3 gets No. 14 TCU past Arkansas-Pine Bluff 73-72,1
Alert: Jailed American basketball star Brittney Griner's legal team says she has been moved to a penal colony in Russia,1
"Reeves, Fredrick lead No. 4 Kentucky past Duquesne 77-52",1
EMCC basketball teams to tip off 2022-23 with Tuesday home hoops twin bill vs. Shelton State,1
Duke basketball recruiting: Giant target trying to schedule visit,1
1 injured in shooting at basketball court by Shades Mountain Baptist Church,1
No. 10 Arkansas routs North Dakota State in opener 76-58,1
Coaching Legend Receives Huge Honor At West Hartford College,1
"Free SIU tuition for one lucky Saluki if 2,000 students attend men's basketball home opener",1
"On opening night, Michigan basketball shows potential, still figuring itself out",1
Women's basketball expects success in upcoming season,1
"JUST ANNOUNCED: FANDUEL BRACKET CITY LIVE TO COME TO NASHVILLE MARCH 16-18, 2023",1
Miles' late 3 gets No. 14 TCU past Arkansas-Pine Bluff 73-72,1
"Tipton scores 21, Bellarmine holds off Louisville 67-66",1
"Kriisa has triple-double, No. 17 Arizona tops Southern 95-78",1
TIPOFF: No. 7 Duke's class heads list of impact freshmen,1
"Gethro Muscadin, ex-Kansas, New Mexico forward, dies at 22",1
"James, Davis help Lakers win for first time this season",1
"In NIL era, business is good for college hoops returnees",1
"McDermott, Johnson lead Spurs to second victory over Wolves",1
TIPOFF: These teams seek NCAA bids they didn't get last year,1
No. 13 Indiana uses 3s to blow out Bethune-Cookman 101-49,1
UConn legend Diana Taurasi says she's returning for 19th WNBA season,1
"Butler takes over late, Heat rally past Warriors 116-109",1
"McDermott, Johnson lead Spurs to second victory over Wolves",1
Clippers edge Rockets 95-93 on George's clutch jumpers,1
"Nets make Jacque Vaughn coach, decide against Udoka pursuit",1
NIL money a magnet for college basketball players,1
Christie Sides hired as Indiana Fever's new coach,1
Shannon scores 24 as Illinois beats Eastern Illinois 87-57,1
"Indiana vs. Vermont: Women's basketball game time, how to watch",1
Basketball returns to Veterans Memorial Coliseum on Saturday,1
No. 13 Indiana uses 3s to blow out Bethune-Cookman 101-49,1
No. 12 Texas honors slain Houston Christian star Darius Lee,1
"Alabama A&M vs. North Alabama live stream info, TV channel: How to watch NCAAB on TV, stream online",1
Timme's 22 lead No. 2 Zags past Spartans on carrier deck,1
"Zion back with double-double, Pelicans rout Clippers 112-91",1
"Colorado tops UC Riverside 82-66 behind Hadley, Simpson",1
Kitley leads No. 13 Virginia Tech women past Bucknell 67-41,1
Toledo men's basketball survives exhibition scare at Findlay,1
March Madness a bedrock in ever-changing college landscape,1
"Sasser, No. 3 Houston beat Northern Colorado 83-36",1
Quisenberry paces Fordham in 88-74 win over Dartmouth,1
No. 5 Kansas opens with 89-64 rout of Omaha without Self,1
Mountain West hires WCC Commissioner Gloria Nevarez,1
"Magic limit Luka Doncic to 24 points, beat Mavericks 94-87",1
Williams leads Memphis with 17 in 76-67 win over Vanderbilt,1
Miami coach Katie Meier suspended for 1st 3 games of season,1
NIL money a magnet for college basketball players,1
Transfers lead Florida to 81-45 win over Stony Brook,1
No. 11 Indiana women beat UMass Lowell 93-37,1
Women's Basketball Hall of Fame announces Class of 2023 finalists: Carolyn Peck makes list of 12,1
No. 19 Arizona's Ware out for the season with knee injury,1
Oklahoma St. continues win streak over UT Arlington 77-66,1
Reilly's 23 points leads Sacred Heart over Hartford 77-70,1
No. 5 Kansas opens with 89-64 rout of Omaha without Self,1
"Green, Johnson lead No. 15 Auburn past George Mason, 70-52",1
D.J. Jeffries sparks Mississippi State basketball to win in Chris Jans' debut,1
Northwest Missouri State hoops on verge of becoming dynasty,1
Kalkbrenner leads No. 9 Creighton in 96-61 rout of N Dakota,1
March Madness a bedrock in ever-changing college landscape,1
"Podcast: Corey Kiner Phased Out? Plus, ECU's Top Weapon and Cleveland State Preview",1
New York Knicks hold on for 121-112 win over Detroit Pistons,1
Nash hopes Nets 'grow' after Irving's film controversy,1
Adam Miller leads the way in Matt McMahon's first win as LSU basketball coach,1
"Putin won't join US, other countries at summit. He doesn't want to hear about Ukraine",1
Kanye West-backed basketball team's game canceled by Morehouse College,1
Louisville escapes major sanctions in hoops bribery case,1
"Mitchell, Love rally Cavaliers past Knicks, 121-108",1
"WATCH: Jaylen Clark on Improving Shot, Impressions of UCLA Freshmen",1
Jackson's 24 points leads No. 5 Tennessee past UMass 74-65,1
New York Knicks hold on for 121-112 win over Detroit Pistons,1
"Transfers Garcia, Cooper help Minnesota top Western Michigan",1
Jackson's 24 points leads No. 5 Tennessee past UMass 74-65,1
New York Knicks hold on for 121-112 win over Detroit Pistons,1
"Michigan basketball game score vs. Eastern Michigan: Time, TV",1
"Boston, No. 1 South Carolina open with 101--31 win over ETSU",1
"Miles scores 26, leads No. 14 TCU to 77-64 win over Lamar",1
"Detroit Mercy hits 13 3-pointers, beats Rochester 93-65",1
"JUST ANNOUNCED: FANDUEL BRACKET CITY LIVE TO COME TO NASHVILLE MARCH 16-18, 2023",1
Colleges with the most players in the Naismith Basketball Hall of Fame,1
UAPB wins 87-55 against Champion Christian,1
Louisville escapes major sanctions in hoops bribery case,1
"No. 14 Ohio State comes back, downs No. 5 Tennessee 87-75",1
Nash hopes Nets 'grow' after Irving's film controversy,1
"Harris scored 27, CS Fullerton holds off Pepperdone, 74-71",1
"‘Coach Koz' returns to Gophers roots, bring his St. Olaf team to the Barn.",1
Louisville escapes major sanctions in hoops bribery case,1
The Random College Basketball Games Sharps Are Betting,1
Clark leads No. 8 UCLA to 76-50 victory over Sacramento St,1
Filipowski leads No. 7 Duke's 84-38 rout of SC Upstate,1
Timme's 22 lead No. 2 Zags past Spartans on carrier deck,1
Athlete shares journey during national Diabetes Awareness Month,1
"Gobert out for Wolves, placed in health and safety protocols",1
"Ohio State basketball could open season without veterans Justice Sueing, Gene Brown III",1
Another 30-point game by Doncic leads Mavericks past Jazz,1
Jailed American basketball star Brittney Griner's legal team says she has been moved to a penal colony in Russia,1
"Devin Booker scores 30 points, Suns beat Rockets 124-109",1
Durant's 34 lifts slumping Nets to second win of the season,1
Nash hopes Nets 'grow' after Irving's film controversy,1
"Magic limit Luka Doncic to 24 points, beat Mavericks 94-87",1
Jackson's 24 points leads No. 5 Tennessee past UMass 74-65,1
Florida State women's basketball: Ta'Niya Latson drops 34 in 80-71 win over Kent State,1
"No. 21 Oregon wins opener against Florida A&M, 80-45",1
Oklahoma St. continues win streak over UT Arlington 77-66,1
Mountain West hires WCC Commissioner Gloria Nevarez,1
"Gobert out for Wolves, placed in health and safety protocols",1
"Boston, No. 1 South Carolina open with 101--31 win over ETSU",1
"Doncic extends 30-point streak to 9, Mavs edge Nets 96-94",1
No. 13 Indiana uses 3s to blow out Bethune-Cookman 101-49,1
Wilson leads No. 5 Kansas to 82-59 rout of North Dakota St,1
Roadrunners women's basketball team kicks off season tonight,1
Calhoun Community College's basketball team returns after 20 years,1
No. 1 Tar Heels hold down UNCW in opening win,1
Miami coach Katie Meier suspended for 1st 3 games of season,1
"Devin Booker scores 30 points, Suns beat Rockets 124-109",1
"Nets make Jacque Vaughn coach, decide against Udoka pursuit",1
"Gordon's 27, Jokic's triple-double lead Nuggets past Thunder",1
"Emoni Bates drops 30, No. 22 Michigan beats E Michigan 88-83",1
"Auburn basketball score updates vs. USF: Bruce Pearl, Tigers in nonconference play",1
Maryland opens Willard era with 71-49 win over Niagara,1
JC MEN'S BASKETBALL: Chaps open season with win over Pratt CC,1
Hartford's HoopWave Showcase Creating Opportunity Through Basketball,1
Louisville escapes major sanctions in hoops bribery case,1
Oklahoma St. continues win streak over UT Arlington 77-66,1
"Kansas imposes four-game suspension on basketball coach Bill Self, top assistant Kurtis Townsend",1
JACQUES TALK: Tim Brando,1
"Miles scores 26, leads No. 14 TCU to 77-64 win over Lamar",1
Miami coach Katie Meier suspended for 1st 3 games of season,1
"Herro's 3 with 1.8 seconds left lifts Heat by Kings, 110-107",1
"Colorado tops UC Riverside 82-66 behind Hadley, Simpson",1
"Harris scored 27, CS Fullerton holds off Pepperdone, 74-71",1
"Watch Yale vs. Eastern Washington: How to live stream, TV channel, start time for Friday's NCAAB game",1
No. 2 Stanford defeats Pacific on the road 98-44,1
"In NIL era, business is good for college hoops returnees",1
Suns' Chris Paul out versus Timberwolves with sore heel,1
No. 1 Tar Heels hold down UNCW in opening win,1
Worcester Academy student athletes sign National Letters of Intent,1
"Council, defense lift No. 10 Arkansas past Fordham, 74-48",1
"Grant hits jumper at buzzer, Trail Blazers top Suns 108-106",1
New coach to lead Wake Forest women's basketball this season,1
No. 22 Nebraska women cruise past Omaha in opener 100-36,1
"Blackwell scores 23, No. 18 Baylor women top Incarnate Word",1
No. 15 Auburn uses second-half rally to beat South Florida,1
"Grant hits jumper at buzzer, Trail Blazers top Suns 108-106",1
"Garland, Mitchell lead Cavs past Lakers to 8th straight win",1
No. 12 Texas honors slain Houston Christian star Darius Lee,1
Davis helps UC Irvine shock No. 21 Oregon,1
March Madness a bedrock in ever-changing college landscape,1
Jackson's 24 points leads No. 5 Tennessee past UMass 74-65,1
New York Knicks hold on for 121-112 win over Detroit Pistons,1
"Gobert out for Wolves, placed in health and safety protocols",1
Jackson's 24 points leads No. 5 Tennessee past UMass 74-65,1
New York Knicks hold on for 121-112 win over Detroit Pistons,1
AP source: Katie Meier suspended for Miami's opening 3 games,1
"Devin Booker scores 30 points, Suns beat Rockets 124-109",1
"McDermott, Johnson lead Spurs to second victory over Wolves",1
"Gobert out for Wolves, placed in health and safety protocols",1
"Quintana, Goodrick help carry Cal Baptist past NJIT",1
"Devin Booker scores 30 points, Suns beat Rockets 124-109",1
Northwestern rolls past N. Illinois for a 63-46 win,1
"Nash out as Nets coach after poor start, more controversy",1
TIPOFF: Creighton's Scheierman tops list of impact transfers,1
Ninth-ranked Iowa State women's basketball opens season with easy win over Cleveland State,1
‘Tip Off Classic' helps athletes form team bonds,1
Quisenberry paces Fordham in 88-74 win over Dartmouth,1
Baby Steps: It Only Took A Ho-Hum 5 Years For The NCAA To Investigate Louisville Basketball (Again) And Completely Embarrass Itself,1
"Podcast: WSU football rebounds vs. Stanford, hoops starts strong",1
"Clark, Beekman spark No. 18 Virginia past NC Central 73-61",1
"Dainja dominates as No. 23 Illinois tops Kansas City, 86-48",1
No. 10 Arkansas routs North Dakota State in opener 76-58,1
JMU men's basketball opens season with dominant win over Valley Forge,1
Reilly's 23 points leads Sacred Heart over Hartford 77-70,1
Alert: Jailed American basketball star Brittney Griner's legal team says she has been moved to a penal colony in Russia,1
"Dan Dougherty may have turned down Villanova, but he lived a wonderful life",1
"Wake Forest cruises in season opener, tops Fairfield 71-59",1
Meyers shines in debut in 88-51 win for No. 17 Terp women,1
"Markkanen leads surprising Jazz past Lakers, 130-116",1
Davis helps UC Irvine shock No. 21 Oregon,1
Spurs players holding together amid Josh Primo saga,1
"Newcomer Trammell scores 18, No. 19 SDSU sails past Titans",1
"Magic limit Luka Doncic to 24 points, beat Mavericks 94-87",1
Timme scores 22 as No. 2 Gonzaga beats North Florida 104-63,1
Meyers shines in debut in 88-51 win for No. 17 Terp women,1
Edison State basketball season set to begin Nov. 2,1
Lakers Retire George Mikan's Jersey,1
"Herro's 3 with 1.8 seconds left lifts Heat by Kings, 110-107",1
Panini America and Reebok Announces ‘Iverson Prizm' Collection for Nov. 4,1
Transfers lead Florida to 81-45 win over Stony Brook,1
Gibson paces DePaul past W. Illinois with 24 points,1
No. 12 Texas honors slain Houston Christian star Darius Lee,1
Williams leads Memphis with 17 in 76-67 win over Vanderbilt,1
"No. 3 Houston overcomes slick floor, beats Saint Joe's 81-55",1
"Lenee Beaumont, Jules LaMendola Sign Indiana Women's Basketball Letters of Intent",1
UConn 2023-24 recruiting class for men's basketball ranked Top 5 in nation,1
Hunter's 18 points lead No. 12 Texas over UTEP 72-57,1
Urban Prep student launching 'Safer Chicago' campaign,1
Nike splits with Kyrie Irving amid antisemitism fallout,1
J.T. Tuimoloau's dominance isn't a surprise to those who know him best,1
"Booker, Paul lead Suns to blowout win over Blazers 102-82",1
"Emoni Bates drops 30, No. 22 Michigan beats E Michigan 88-83",1
"Freshmen lead No. 18 Virginia in rout of Monmouth, 89-42",1
FanDuel Bracket City Welcoming Basketball Fans To Nashville In 2023,1
"Durant: Nets 'could have kept quiet' about Irving, tumult",1
Timme's 22 lead No. 2 Zags past Spartans on carrier deck,1
Legendary basketball coach Tara VanDerveer takes issue with how popular gymnast Olivia Dunne earns NIL deals,1
"In NIL era, business is good for college hoops returnees",1
College hoops to play on Election Day after NCAA rule change,1
Hartford men's basketball coach John Gallagher resigns,1
"Iowa State blows past IUPUI, pulls away in an 88-39 rout",1
"Weidner scores 20, No. 22 Husker women top Houston Christian",1
Stephen Tsai: Juan Munoz's UH career never got started,1
"Garland, Mitchell lead Cavs past Lakers to 8th straight win",1
"Oquendo, Anselem lead Georgia past Western Carolina 68-55",1
"Magic limit Luka Doncic to 24 points, beat Mavericks 94-87",1
Davis helps UC Irvine shock No. 21 Oregon,1
"Doncic extends 30-point streak to 9, Mavs edge Nets 96-94",1
Former College Basketball Standout Elected Governor,1
Clippers edge Rockets 95-93 on George's clutch jumpers,1
"Herro's 3 with 1.8 seconds left lifts Heat by Kings, 110-107",1
'Plan for chaos': Roster upheaval dominates college hoops,1
Louisville escapes major sanctions in hoops bribery case,1
Louisville escapes major sanctions in hoops bribery case,1
Kristian Winfield: Nets culture is in shambles,1
"JUST ANNOUNCED: FANDUEL BRACKET CITY LIVE TO COME TO NASHVILLE MARCH 16-18, 2023",1
"No. 24 Dayton pulls away late, beats SMU 74-62",1
Shannon scores 24 as Illinois beats Eastern Illinois 87-57,1
Miles' late 3 gets No. 14 TCU past Arkansas-Pine Bluff 73-72,1
Eastern Florida State Men's Basketball Team Defeats Palm Beach State in Season Opener 112-90,1
Hartford men's basketball coach John Gallagher resigns,1
Superstar Stephen Curry Files Trademark Applications for NFTs and Metaverse,1
AP source: Katie Meier suspended for Miami's opening 3 games,1
"Brittney Griner's Wife, Cherelle, Shares Heartbreaking Admission",1
Arizona men's basketball debuts new uniforms inspired by '88 Wildcats,1
Markkanen's season-high 32 help Jazz beat Hawks 125-119,1
Quisenberry paces Fordham in 88-74 win over Dartmouth,1
"Gobert out for Wolves, placed in health and safety protocols",1
Oklahoma St. continues win streak over UT Arlington 77-66,1
'John will embrace Auburn': Cohen hired as new athletic director,1
Wolverine Confidential: Michigan turns the page after MSU postgame incident,1
Where does Louisville's punishment rank in the history of NCAA penalties? It doesn't.,1
Primetime Saturday Basketball Coming to FOX,1
SportsZone Saturday – November 5,1
A-J girls' basketball has coaching change,1
"Porzingis, Beal lead Wizards over Embiid-less 76ers, 121-111",1
"Williamson, Appleby lead Wake Forest over Georgia",1
"Nets make Jacque Vaughn coach, decide against Udoka pursuit",1
Louisville escapes major sanctions in hoops bribery case,1
NIL money a magnet for college basketball players,1
"Weidner scores 20, No. 22 Husker women top Houston Christian",1
"Obanor, Tyson lead No. 25 Texas Tech past Texas Southern",1
Miami coach Katie Meier suspended for 1st 3 games of season,1
Miami Coach Katie Meier Suspended for 1st 3 Games of Season,1
Timme scores 22 as No. 2 Gonzaga beats North Florida 104-63,1
"Weidner scores 20, No. 22 Husker women top Houston Christian",1
Miami coach Katie Meier suspended for 1st 3 games of season,1
"Gobert out for Wolves, placed in health and safety protocols",1
"Markkanen leads surprising Jazz past Lakers, 130-116",1
It's hard to project how many games Mizzou basketball will win. It's easy to see they'll be fun to watch,1
Jason Collins,1
Louisville escapes major sanctions in hoops bribery case,1
Upsets And Buzzer Beaters Highlight College Basketball Opening Night,1
Gibson paces DePaul past W. Illinois with 24 points,1
"E. Tennessee St. dumps Elon 77-64 behind Haynes, Tipler",1
Wolverine Confidential: How will Michigan respond after MSU incident?,1
"James, Davis help Lakers win for first time this season",1
Davis helps UC Irvine shock No. 21 Oregon,1
Kentucky men's basketball guard Sahvir Wheeler makes season debut versus Duquesne,1
Photo Gallery: Toledo vs. Findlay men's basketball exhibition,1
NJ D-3 NJAC Preview 2022-23 Kean,1
NJHoops.com D-3 College Season Preview 2022-23 Stevens Tech,1
NJHoops.com D-3 NJAC Season Preview 2022-23 Ramapo,1
Northwest Missouri State hoops on verge of becoming dynasty,1
TIPOFF: Creighton's Scheierman tops list of impact transfers,1
Mizzou basketball faces Southern Indiana to open its season. Here's how you can watch,1
Christie Sides hired as Indiana Fever's new coach,1
Louisville escapes major sanctions in hoops bribery case,1
"Weidner scores 20, No. 22 Husker women top Houston Christian",1
"Harris scored 27, CS Fullerton holds off Pepperdone, 74-71",1
March Madness a bedrock in ever-changing college landscape,1
"Colorado tops UC Riverside 82-66 behind Hadley, Simpson",1
Kitley leads No. 13 Virginia Tech women past Bucknell 67-41,1
"Markkanen leads surprising Jazz past Lakers, 130-116",1
"Grant hits jumper at buzzer, Trail Blazers top Suns 108-106",1
"Garland, Mitchell lead Cavs past Lakers to 8th straight win",1
Mississippi State Athletics Announces Important Game Day Information for 2022-23 Basketball Seasons,1
TIPOFF: No. 7 Duke's class heads list of impact freshmen,1
"Weidner scores 20, No. 22 Husker women top Houston Christian",1
UofL Men's Basketball expects ruling on recruiting violations,1
March Madness a bedrock in ever-changing college landscape,1
Utah clubs Long Island in Strickland's coaching debut,1
"JUST ANNOUNCED: FANDUEL BRACKET CITY LIVE TO COME TO NASHVILLE MARCH 16-18, 2023",1
Starting 5: Indiana college basketball's potential breakout players in 2022-23,1
Few know what Victor Wembanyama is facing as projected No. 1 NBA draft pick; Greg Oden does,1
"College Basketball Best Bets: Picks, Odds & Predictions for Tuesday Night",1
"Iowa State blows past IUPUI, pulls away in an 88-39 rout",1
Joens scores 28 as Iowa State women beat Cleveland State,1
Meyers shines in debut in 88-51 win for No. 17 Terp women,1
"Kiser, Phelia combine for 46, No. 25 Michigan women beat SFU",1
Wilson leads No. 5 Kansas to 82-59 rout of North Dakota St,1
Christie Sides hired as Indiana Fever's new coach,1
"Wake Forest cruises in season opener, tops Fairfield 71-59",1
"No. 21 Oregon wins opener against Florida A&M, 80-45",1
PHOTOS: Charlotte Observer girls basketball Starting 5,1
Knott Central graduate hosts flood relief game with Transylvania basketball,1
"College Basketball Tonight – Kentucky, Duke, Arkansas, and More",1
Miles' late 3 gets No. 14 TCU past Arkansas-Pine Bluff 73-72,1
"Gobert out for Wolves, placed in health and safety protocols",1
"Murray, Young lead Hawks past Pelicans 124-121 in OT",1
Gibson paces DePaul past W. Illinois with 24 points,1
"E. Tennessee St. dumps Elon 77-64 behind Haynes, Tipler",1
"In NIL era, business is good for college hoops returnees",1
Hartford men's basketball coach John Gallagher resigns,1
"Transfers Garcia, Cooper help Minnesota top Western Michigan",1
Pop/R&B Singer Jen Ash Overcomes Toxic Relationship With Cathartic Single,1
Small uptick in Black female coaches at Power Five schools,1
'Positivity And Perseverance': MN Star Student Athlete,1
"MSU basketball blows double-digit lead, misses game-winning shot to lose vs. Gonzaga",1
UVA Basketball: Experience is key for success for 2022-2023 Cavaliers,1
TIPOFF: No. 7 Duke's class heads list of impact freshmen,1
"Quintana, Goodrick help carry Cal Baptist past NJIT",1
"Indiana vs. Morehead State: Men's basketball game time, streaming, odds",1
"In NIL era, business is good for college hoops returnees",1
TIPOFF: No. 7 Duke's class heads list of impact freshmen,1
No. 11 Indiana women beat UMass Lowell 93-37,1
"Mitchell, Love rally Cavaliers past Knicks, 121-108",1
Reilly's 23 points leads Sacred Heart over Hartford 77-70,1
Louisville escapes major sanctions in hoops bribery case,1
From senate to sideline: Brown named high school hoops coach,1
"Doncic extends 30-point streak to 9, Mavs edge Nets 96-94",1
Jackson's 24 points leads No. 5 Tennessee past UMass 74-65,1
"Reeves, Fredrick lead No. 4 Kentucky past Duquesne 77-52",1
Former Gophers assistant Dave Kosmoski set for Williams Arena homecoming with St. Olaf,1
Anders Said It: Football Deserves More Attention,1
"Despite lackluster shooting, UTSA rolls past Trinity",1
"Clark, Beekman spark No. 18 Virginia past NC Central 73-61",1
"How to Watch Jacksonville at Duke: Stream Men's College Basketball Live, TV Channel",1
Live Blog: Auburn basketball vs South Florida Bulls,1
"Mitchell, Love rally Cavaliers past Knicks, 121-108",1
South Carolina women's basketball reveals theme for 2022-23 season,1
College hoops to play on Election Day after NCAA rule change,1
No. 4 Iowa sets scoring record in 115-62 win over Evansville,1
No. 13 Indiana uses 3s to blow out Bethune-Cookman 101-49,1
"Grant hits jumper at buzzer, Trail Blazers top Suns 108-106",1
"Murray has career-high 36, Hawks rally past Knicks, 112-99",1
TIPOFF: Creighton's Scheierman tops list of impact transfers,1
Louisville escapes major sanctions in hoops bribery case,1
Ex-Louisville coach Rick Pitino said he'd be vindicated 5 years ago. What's he saying now?,1
"Q+A: Notre Dame's Nat Marshall on the Shamrock Classic, gender inequity in basketball and more",1
Basketball player's post prompts reaction,1
Quisenberry paces Fordham in 88-74 win over Dartmouth,1
Oklahoma St. continues win streak over UT Arlington 77-66,1
"Murray has career-high 36, Hawks rally past Knicks, 112-99",1
Ex-Louisville coach Rick Pitino said he'd be vindicated 5 years ago. What's he saying now?,1
Photos: UW men's basketball exhibition game vs. Alaska Fairbanks,1
"Police: Former CBB Player Jed Frost Kills Self, Wife in Apparent Murder-Suicide",1
TIPOFF: These teams seek NCAA bids they didn't get last year,1
"Bey, Cunningham lead Pistons past defending champ Warriors",1
Former Gophers assistant Dan Kosmoski set for Williams Arena homecoming with St. Olaf,1
Some basketball beetlejuicing  /r/beetlejuicing/,1
"Detroit Mercy hits 13 3-pointers, beats Rochester 93-65",1
Drexel holds off Old Dominion late in 71-59 win,1
Ye's Donda Academy loses remaining boys basketball players and cancels season,1
Timme scores 22 as No. 2 Gonzaga beats North Florida 104-63,1
New York Knicks hold on for 121-112 win over Detroit Pistons,1
Alert: Jailed American basketball star Brittney Griner's legal team says she has been moved to a penal colony in Russia,1
"Basile impresses, Virginia Tech wallops Delaware St. 95-57",1
"Curry scores 40, Warriors rally past Mitchell, Cavs 106-101",1
"Harris scored 27, CS Fullerton holds off Pepperdone, 74-71",1
No. 13 Indiana uses 3s to blow out Bethune-Cookman 101-49,1
Jailed US basketball star Brittney Griner moved to penal colony in Russia,1
TIPOFF: No. 7 Duke's class heads list of impact freshmen,1
"Nets make Jacque Vaughn coach, decide against Udoka pursuit",1
"In NIL era, business is good for college hoops returnees",1
Maryland opens Willard era with 71-49 win over Niagara,1
"Devin Booker scores 30 points, Suns beat Rockets 124-109",1
"Booker, Paul lead Suns to blowout win over Blazers 102-82",1
"Detroit Mercy hits 13 3-pointers, beats Rochester 93-65",1
#SigningStories: Maryn Archer,1
"Quintana, Goodrick help carry Cal Baptist past NJIT",1
Utah clubs Long Island in Strickland's coaching debut,1
"JUST ANNOUNCED: FANDUEL BRACKET CITY LIVE TO COME TO NASHVILLE MARCH 16-18, 2023",1
"No. 13 Virginia Tech women's basketball defeats Bucknell, 67-41",1
Owens' double-double sparks No. 18 Baylor women past Lamar,1
Kentucky's Tshiebwe misses second game with knee injury,1
George scores 23 points for No. 5 Baylor over Norfolk State,1
Lawsuit from ex-Portsmouth city manager alleges vice mayor solicited bribe from NBA player's family,1
No. 4 Iowa sets scoring record in 115-62 win over Evansville,1
"Miles scores 26, leads No. 14 TCU to 77-64 win over Lamar",1
"Weidner scores 20, No. 22 Husker women top Houston Christian",1
"No. 14 Ohio State comes back, downs No. 5 Tennessee 87-75",1
"Huerter, Mitchell propel Kings past Hornets 115-108",1
"Arkansas women's basketball coach Mike Neighbors on UAPB win, UCA prep",1
Follow live: South Alabama at Lobos basketball,1
TIPOFF: These teams seek NCAA bids they didn't get last year,1
"Report: Louisville avoids postseason ban in NCAA ruling, Rick Pitino, Chris Mack receive no punishment",1
"Doncic extends 30-point streak to 9, Mavs edge Nets 96-94",1
"Green, Johnson lead No. 15 Auburn past George Mason, 70-52",1
"LSU basketball: Matt McMahon celebrates first win with a shower, but work still left ahead",1
Third round of honorees for SDIC men's basketball hall of fame to be honored Nov. 30 in Madison,1
Meet the 12 finalists for the Women's Basketball Hall of Fame Class of 2023,1
George scores 23 points for No. 5 Baylor over Norfolk State,1
Christie Sides hired as Indiana Fever's new coach,1
St. Thomas (MN) never threatened in downing Chicago St.,1
"Markkanen leads surprising Jazz past Lakers, 130-116",1
"Doncic extends 30-point streak to 9, Mavs edge Nets 96-94",1
Former UConn star Breanna Stewart and Puma release new Stewie 1 colorway,1
Edison State Basketball ready to start their season,1
Gibson paces DePaul past W. Illinois with 24 points,1
Drexel holds off Old Dominion late in 71-59 win,1
"Sasser, No. 3 Houston beat Northern Colorado 83-36",1
Edey near perfect as Purdue handles Austin Peay 63-44,1
Photos: 2022 IndyStar girls basketball preseason Super Team,1
TIPOFF: These teams seek NCAA bids they didn't get last year,1
"Missouri tops Penn 92-85, both hit 16 3-pointers",1
No. 15 Auburn uses second-half rally to beat South Florida,1
"Detroit Mercy hits 13 3-pointers, beats Rochester 93-65",1
Drexel holds off Old Dominion late in 71-59 win,1
"Gobert out for Wolves, placed in health and safety protocols",1
Small uptick in Black female coaches,1
Spurs holding together in midst of Primo saga,1
"Kiser, Phelia combine for 46, No. 25 Michigan women beat SFU",1
College Basketball Star Jose Perez Announces Transfer Decision,1
"Colorado tops UC Riverside 82-66 behind Hadley, Simpson",1
Northwest Missouri State hoops on verge of becoming dynasty,1
Davis helps UC Irvine shock No. 21 Oregon,1
"Tatum scores 31, Celtics beat Pistons for 4th straight win",1
Nairimar Vargas-Reyes living her dream in final year with Stony Brook – The Statesman,1
Augustana women's basketball aiming for big turnaround this season,1
Christie Sides hired as Indiana Fever's new coach,1
Brandon Roy returning for third stint as Garfield boys basketball coach,1
"Basile impresses, Virginia Tech wallops Delaware St. 95-57",1
"Gonzaga Bulldogs In Talks to Join Big 12 Conference, Texas Tech Red Raiders",1
Nike splits with Kyrie Irving amid antisemitism fallout,1
Brittney Griner Case: U.S. Explores New Proposals on Basketball Star's Release,1
Basketball player's post prompts reaction,1
No. 1 Tar Heels hold down UNCW in opening win,1
"Sasser, No. 3 Houston beat Northern Colorado 83-36",1
"Gobert out for Wolves, placed in health and safety protocols",1
"JUST ANNOUNCED: FANDUEL BRACKET CITY LIVE TO COME TO NASHVILLE MARCH 16-18, 2023",1
Timme's 22 lead No. 2 Zags past Spartans on carrier deck,1
Balanced effort propels Butler men's basketball to 89-53 win,1
Jackson's 24 points leads No. 5 Tennessee past UMass 74-65,1
Lakers' Matt Ryan goes from DoorDash driver to buzzer-beater hero in much-needed win over Pelicans,1
"Iowa State blows past IUPUI, pulls away in an 88-39 rout",1
"Gordon's 27, Jokic's triple-double lead Nuggets past Thunder",1
"Mitchell, Love rally Cavaliers past Knicks, 121-108",1
"Wake Forest cruises in season opener, tops Fairfield 71-59",1
"Garland, Mitchell lead Cavs past Lakers to 8th straight win",1
"No. 9 Creighton overcomes cold shooting, beats St. Thomas",1
Greg Oden now with Butler men's basketball,1
Bethesda native Kiki Rice signed to Jordan Brand in historic NIL deal,1
"Beran, Buie lead Northwestern's rout of Chicago St.",1
Northwestern rolls past N. Illinois for a 63-46 win,1
"How to Watch Central Connecticut State at Massachusetts: Stream Men's College Basketball Live, TV Channel",1
TIPOFF: No. 7 Duke's class heads list of impact freshmen,1
